第10層の専門家スコア: [0.0, 0.0, 1225.0, 2779.0, 193.0, 50.0, 28.0, 14713.0, 0.0, 38.0, 858.0, 0.0, 3.0, 625.0, 21.0, 20.0, 2234.0, 8.0, 3671.0, 6.0, 45.0, 22.0, 2.0, 8.0, 0.0, 4606.0, 4831.0, 104.0, 0.0, 0.0, 314.0, 0.0, 38.0, 127.0, 45.0, 3535.0, 30.0, 82.0, 74.0, 3675.0, 59.0, 481.0, 3.0, 830.0, 0.0, 124.0, 17.0, 261.0, 6.0, 0.0, 232.0, 0.0, 10677.0, 80.0, 157.0, 257.0, 81.0, 1628.0, 28.0, 3.0, 4193.0, 2044.0, 1675.0, 3.0, 890.0, 768.0, 23.0, 8.0, 477.0, 1248.0, 4.0, 372.0, 231.0, 217.0, 1499.0, 3172.0, 482.0, 1743.0, 45.0, 0.0, 64.0, 36.0, 730.0, 252.0, 0.0, 4647.0, 105.0, 13.0, 311.0, 1743.0, 50.0, 1245.0, 0.0, 0.0, 1116.0, 1018.0, 0.0, 1035.0, 598.0, 394.0, 30.0, 230.0, 1064.0, 2251.0, 0.0, 1615.0, 0.0, 300.0, 54.0, 331.0, 27.0, 191.0, 12882.0, 877.0, 224.0, 76.0, 94.0, 0.0, 2614.0, 955.0, 1611.0, 50.0, 41.0, 48.0, 323.0, 0.0, 367.0, 520.0]
第11層の専門家スコア: [10.0, 450.0, 3.0, 586.0, 50.0, 0.0, 0.0, 1.0, 1576.0, 66.0, 0.0, 43.0, 125.0, 0.0, 2.0, 0.0, 1733.0, 3.0, 1293.0, 94.0, 13581.0, 259.0, 70.0, 15.0, 1405.0, 830.0, 160.0, 0.0, 1283.0, 3229.0, 2680.0, 59.0, 0.0, 2147.0, 0.0, 0.0, 57.0, 10336.0, 1597.0, 1075.0, 0.0, 63.0, 632.0, 11862.0, 0.0, 375.0, 2301.0, 8.0, 159.0, 913.0, 369.0, 0.0, 507.0, 16.0, 307.0, 456.0, 25.0, 0.0, 0.0, 1598.0, 1438.0, 2146.0, 7.0, 2736.0, 178.0, 148.0, 103.0, 2831.0, 769.0, 599.0, 1.0, 44.0, 0.0, 682.0, 0.0, 2.0, 0.0, 234.0, 644.0, 72.0, 0.0, 25.0, 91.0, 4877.0, 127.0, 451.0, 1488.0, 0.0, 0.0, 294.0, 235.0, 0.0, 112.0, 0.0, 195.0, 42.0, 434.0, 1049.0, 3552.0, 587.0, 193.0, 0.0, 8005.0, 49.0, 17.0, 9126.0, 8.0, 7159.0, 0.0, 431.0, 0.0, 58.0, 7.0, 0.0, 70.0, 632.0, 0.0, 1.0, 0.0, 0.0, 28.0, 3.0, 460.0, 0.0, 211.0, 322.0, 778.0, 0.0]
第12層の専門家スコア: [822.0, 1677.0, 5969.0, 0.0, 24.0, 0.0, 28.0, 1109.0, 45.0, 1971.0, 50.0, 0.0, 873.0, 0.0, 2291.0, 1372.0, 3615.0, 266.0, 367.0, 161.0, 0.0, 149.0, 13959.0, 17.0, 76.0, 0.0, 1380.0, 174.0, 0.0, 0.0, 182.0, 32.0, 1166.0, 70.0, 154.0, 4.0, 62.0, 0.0, 878.0, 12.0, 0.0, 7.0, 2732.0, 869.0, 270.0, 64.0, 7861.0, 8.0, 0.0, 0.0, 49.0, 59.0, 5062.0, 18.0, 223.0, 0.0, 518.0, 0.0, 219.0, 375.0, 0.0, 94.0, 52.0, 4418.0, 82.0, 1125.0, 3.0, 195.0, 49.0, 3.0, 249.0, 46.0, 0.0, 849.0, 697.0, 11688.0, 116.0, 25.0, 58.0, 174.0, 3623.0, 0.0, 0.0, 0.0, 413.0, 631.0, 15.0, 12143.0, 0.0, 603.0, 404.0, 9.0, 125.0, 74.0, 0.0, 290.0, 290.0, 9511.0, 0.0, 1838.0, 1672.0, 0.0, 4605.0, 0.0, 0.0, 25.0, 0.0, 105.0, 357.0, 0.0, 0.0, 101.0, 62.0, 139.0, 32.0, 0.0, 68.0, 202.0, 1152.0, 50.0, 0.0, 142.0, 6.0, 403.0, 104.0, 478.0, 828.0, 448.0]
第13層の専門家スコア: [114.0, 26.0, 4387.0, 0.0, 203.0, 0.0, 1865.0, 0.0, 36.0, 0.0, 2111.0, 0.0, 2.0, 0.0, 17.0, 1709.0, 499.0, 3781.0, 24.0, 365.0, 59.0, 246.0, 0.0, 12.0, 15.0, 43.0, 3233.0, 0.0, 2064.0, 14103.0, 7.0, 0.0, 1155.0, 1554.0, 0.0, 140.0, 0.0, 508.0, 13.0, 0.0, 886.0, 0.0, 837.0, 16.0, 0.0, 1881.0, 0.0, 165.0, 0.0, 3.0, 30.0, 3374.0, 169.0, 59.0, 0.0, 0.0, 5913.0, 497.0, 931.0, 8160.0, 0.0, 537.0, 778.0, 202.0, 0.0, 48.0, 0.0, 130.0, 32.0, 0.0, 32.0, 6424.0, 0.0, 13212.0, 25.0, 0.0, 633.0, 7348.0, 1261.0, 0.0, 73.0, 1021.0, 513.0, 138.0, 5.0, 0.0, 0.0, 192.0, 0.0, 86.0, 0.0, 432.0, 498.0, 12.0, 0.0, 1346.0, 0.0, 15.0, 1389.0, 0.0, 0.0, 13192.0, 53.0, 129.0, 737.0, 25.0, 758.0, 21.0, 669.0, 1065.0, 0.0, 0.0, 445.0, 46.0, 0.0, 125.0, 945.0, 0.0, 343.0, 17.0, 471.0, 0.0, 85.0, 1201.0, 88.0, 0.0, 20.0, 131.0]
第14層の専門家スコア: [0.0, 408.0, 0.0, 752.0, 1513.0, 0.0, 75.0, 1659.0, 231.0, 655.0, 262.0, 727.0, 0.0, 167.0, 245.0, 195.0, 2.0, 2630.0, 746.0, 0.0, 3327.0, 0.0, 360.0, 10582.0, 152.0, 0.0, 29.0, 0.0, 8.0, 0.0, 0.0, 126.0, 156.0, 89.0, 9704.0, 115.0, 5600.0, 805.0, 1261.0, 2963.0, 82.0, 0.0, 5142.0, 0.0, 9194.0, 0.0, 0.0, 67.0, 2108.0, 34.0, 142.0, 0.0, 0.0, 318.0, 10529.0, 997.0, 0.0, 333.0, 0.0, 13.0, 1652.0, 151.0, 102.0, 568.0, 156.0, 0.0, 16.0, 0.0, 485.0, 811.0, 0.0, 363.0, 173.0, 0.0, 17.0, 6278.0, 12437.0, 382.0, 997.0, 174.0, 39.0, 581.0, 168.0, 7.0, 15.0, 101.0, 445.0, 16.0, 155.0, 87.0, 35.0, 0.0, 715.0, 54.0, 555.0, 172.0, 28.0, 0.0, 0.0, 1557.0, 549.0, 556.0, 403.0, 70.0, 7.0, 33.0, 0.0, 428.0, 68.0, 1.0, 6018.0, 464.0, 11.0, 0.0, 11.0, 5126.0, 149.0, 50.0, 0.0, 95.0, 0.0, 0.0, 0.0, 71.0, 0.0, 36.0, 19.0, 0.0]
第15層の専門家スコア: [1901.0, 3810.0, 872.0, 85.0, 1.0, 94.0, 25.0, 2193.0, 14291.0, 1990.0, 177.0, 313.0, 189.0, 661.0, 0.0, 23.0, 7119.0, 4550.0, 64.0, 325.0, 182.0, 0.0, 0.0, 1052.0, 42.0, 84.0, 1.0, 0.0, 31.0, 60.0, 274.0, 14.0, 1046.0, 62.0, 84.0, 32.0, 61.0, 242.0, 82.0, 5.0, 1069.0, 63.0, 0.0, 0.0, 0.0, 18.0, 0.0, 224.0, 0.0, 379.0, 0.0, 99.0, 273.0, 63.0, 49.0, 398.0, 206.0, 0.0, 0.0, 31.0, 354.0, 131.0, 0.0, 0.0, 50.0, 0.0, 10.0, 0.0, 4721.0, 2226.0, 1471.0, 435.0, 95.0, 442.0, 0.0, 14477.0, 15.0, 631.0, 2786.0, 49.0, 6.0, 0.0, 8252.0, 9.0, 0.0, 2249.0, 2819.0, 296.0, 7.0, 2040.0, 1116.0, 1866.0, 0.0, 5.0, 3298.0, 8311.0, 0.0, 0.0, 976.0, 0.0, 131.0, 2523.0, 19.0, 106.0, 0.0, 0.0, 5.0, 0.0, 0.0, 11.0, 4.0, 57.0, 7.0, 0.0, 8.0, 0.0, 92.0, 147.0, 0.0, 2195.0, 2116.0, 5696.0, 92.0, 211.0, 0.0, 301.0, 153.0, 234.0]
第16層の専門家スコア: [47.0, 11724.0, 0.0, 0.0, 32.0, 14.0, 71.0, 433.0, 1275.0, 7648.0, 204.0, 2618.0, 0.0, 4.0, 97.0, 263.0, 2213.0, 786.0, 9.0, 0.0, 0.0, 50.0, 0.0, 92.0, 405.0, 537.0, 24.0, 81.0, 43.0, 7.0, 266.0, 0.0, 737.0, 779.0, 0.0, 272.0, 0.0, 290.0, 0.0, 52.0, 29.0, 8.0, 0.0, 1.0, 14.0, 8735.0, 0.0, 65.0, 118.0, 130.0, 461.0, 71.0, 0.0, 0.0, 0.0, 0.0, 2606.0, 710.0, 0.0, 19.0, 123.0, 0.0, 89.0, 0.0, 0.0, 10394.0, 0.0, 0.0, 3.0, 7.0, 0.0, 0.0, 1.0, 7.0, 56.0, 5718.0, 8.0, 25.0, 10755.0, 2164.0, 224.0, 1240.0, 664.0, 10315.0, 776.0, 0.0, 210.0, 7.0, 4907.0, 5455.0, 242.0, 8.0, 0.0, 44.0, 669.0, 0.0, 298.0, 0.0, 34.0, 0.0, 18.0, 265.0, 2916.0, 133.0, 1145.0, 878.0, 0.0, 1.0, 156.0, 1.0, 152.0, 72.0, 20.0, 237.0, 1790.0, 5035.0, 62.0, 4623.0, 0.0, 81.0, 0.0, 0.0, 21.0, 177.0, 1566.0, 0.0, 80.0, 248.0]
第17層の専門家スコア: [84.0, 3554.0, 228.0, 1087.0, 766.0, 306.0, 128.0, 9.0, 0.0, 6088.0, 0.0, 272.0, 1336.0, 0.0, 0.0, 934.0, 6.0, 11217.0, 11015.0, 2293.0, 31.0, 239.0, 45.0, 50.0, 2082.0, 3.0, 114.0, 14128.0, 0.0, 0.0, 14.0, 0.0, 0.0, 1378.0, 35.0, 0.0, 2479.0, 64.0, 0.0, 403.0, 3.0, 10.0, 2285.0, 0.0, 0.0, 26.0, 29.0, 77.0, 58.0, 653.0, 106.0, 7.0, 7.0, 229.0, 79.0, 506.0, 0.0, 161.0, 3737.0, 29.0, 0.0, 92.0, 2342.0, 8.0, 208.0, 216.0, 62.0, 0.0, 289.0, 2256.0, 0.0, 0.0, 782.0, 63.0, 0.0, 43.0, 0.0, 583.0, 13.0, 90.0, 30.0, 84.0, 1588.0, 207.0, 823.0, 2759.0, 102.0, 0.0, 189.0, 0.0, 140.0, 0.0, 171.0, 658.0, 59.0, 168.0, 7.0, 0.0, 0.0, 2458.0, 31.0, 5222.0, 283.0, 28.0, 2796.0, 56.0, 6745.0, 821.0, 60.0, 0.0, 0.0, 440.0, 9051.0, 1636.0, 670.0, 8.0, 6.0, 172.0, 111.0, 0.0, 72.0, 3205.0, 206.0, 7.0, 104.0, 1464.0, 86.0, 0.0]
第18層の専門家スコア: [43.0, 0.0, 0.0, 90.0, 330.0, 0.0, 0.0, 4641.0, 395.0, 184.0, 9896.0, 0.0, 16.0, 159.0, 669.0, 0.0, 7.0, 58.0, 109.0, 337.0, 14.0, 0.0, 870.0, 9603.0, 1636.0, 25.0, 15.0, 0.0, 5979.0, 0.0, 15.0, 8.0, 9.0, 43.0, 1159.0, 938.0, 8212.0, 681.0, 7344.0, 164.0, 0.0, 0.0, 5011.0, 2.0, 596.0, 0.0, 4521.0, 72.0, 2.0, 0.0, 0.0, 0.0, 12095.0, 128.0, 57.0, 112.0, 191.0, 0.0, 7.0, 0.0, 0.0, 66.0, 0.0, 1358.0, 96.0, 13.0, 50.0, 0.0, 0.0, 0.0, 171.0, 336.0, 8.0, 0.0, 0.0, 79.0, 0.0, 37.0, 630.0, 5426.0, 0.0, 23.0, 0.0, 40.0, 0.0, 63.0, 2686.0, 823.0, 35.0, 171.0, 50.0, 1.0, 0.0, 68.0, 55.0, 0.0, 771.0, 365.0, 9.0, 1767.0, 3077.0, 310.0, 25.0, 407.0, 10195.0, 2036.0, 0.0, 305.0, 0.0, 261.0, 411.0, 0.0, 63.0, 0.0, 151.0, 716.0, 809.0, 463.0, 212.0, 64.0, 80.0, 0.0, 207.0, 0.0, 298.0, 71.0, 194.0, 6165.0]
第19層の専門家スコア: [0.0, 7380.0, 1509.0, 66.0, 624.0, 1666.0, 231.0, 72.0, 145.0, 222.0, 7.0, 10.0, 228.0, 1.0, 0.0, 0.0, 0.0, 28.0, 152.0, 0.0, 6496.0, 10567.0, 2565.0, 0.0, 701.0, 28.0, 5149.0, 178.0, 50.0, 0.0, 2.0, 248.0, 420.0, 402.0, 1368.0, 0.0, 2893.0, 0.0, 2.0, 0.0, 5.0, 170.0, 0.0, 645.0, 187.0, 13469.0, 0.0, 0.0, 11807.0, 2164.0, 613.0, 6694.0, 3.0, 342.0, 0.0, 0.0, 747.0, 0.0, 82.0, 492.0, 1018.0, 13.0, 2063.0, 221.0, 391.0, 0.0, 6033.0, 0.0, 0.0, 5828.0, 0.0, 0.0, 0.0, 2509.0, 4.0, 683.0, 17.0, 0.0, 0.0, 8.0, 0.0, 25.0, 1452.0, 29.0, 143.0, 0.0, 5.0, 0.0, 122.0, 258.0, 0.0, 138.0, 50.0, 96.0, 2533.0, 400.0, 8.0, 0.0, 22.0, 0.0, 13.0, 226.0, 0.0, 0.0, 0.0, 0.0, 153.0, 0.0, 2.0, 724.0, 6638.0, 0.0, 1107.0, 1.0, 0.0, 106.0, 656.0, 0.0, 1595.0, 21.0, 0.0, 366.0, 0.0, 80.0, 1373.0, 150.0, 50.0, 0.0]
